date,price,yr_built
6/26/2014,937000,1915
2/5/2015,425000,1915
4/13/2015,655000,1915
10/23/2014,201000,1915
10/22/2014,570000,1915
3/3/2015,256000,1915
3/24/2015,152900,1915
1/30/2015,257000,1915
4/28/2015,475000,1915
10/16/2014,728000,1915
10/27/2014,511718,1915
2/4/2015,507250,1915
1/27/2015,726000,1915
2/9/2015,417000,1915
6/25/2014,750000,1915
5/5/2015,95000,1915
4/21/2015,418000,1915
3/27/2015,716000,1915
9/19/2014,555000,1915
5/29/2014,619000,1915
10/29/2014,294000,1915
11/25/2014,150000,1915
2/9/2015,1.09E+06,1915
10/14/2014,750000,1915
8/8/2014,1.28E+06,1915
8/20/2014,640000,1915
8/20/2014,875000,1915
9/25/2014,465000,1915
7/15/2014,775000,1915
11/19/2014,495000,1915
4/2/2015,577500,1915
3/18/2015,205000,1915
4/9/2015,975000,1915
5/20/2014,792000,1915
4/9/2015,505000,1915
3/19/2015,925500,1915
4/28/2015,335000,1915
6/18/2014,175000,1915
5/13/2015,465000,1915
11/13/2014,550000,1915
3/23/2015,823000,1915
3/5/2015,539000,1915
6/8/2014,445000,1915
8/26/2014,549000,1915
2/17/2015,230000,1915
10/28/2014,159995,1915
7/10/2014,295000,1915
9/24/2014,721000,1915
10/17/2014,825000,1915
10/7/2014,1.23E+06,1915
2/11/2015,189000,1915
3/12/2015,680000,1915
3/17/2015,1.40E+06,1915
8/22/2014,736500,1915
9/16/2014,500000,1915
4/15/2015,590000,1915
4/1/2015,669000,1915
5/4/2015,190000,1915
7/11/2014,580000,1915
4/22/2015,160000,1915
1/15/2015,2.05E+06,1915
10/14/2014,640000,1915
3/28/2015,441000,1915
12/31/2014,509000,1915
5/29/2014,485000,1916
6/10/2014,571000,1916
11/13/2014,247000,1916
7/23/2014,548000,1916
11/14/2014,2.25E+06,1916
3/20/2015,545000,1916
9/4/2014,550000,1916
7/30/2014,355000,1916
6/5/2014,647500,1916
6/5/2014,450000,1916
7/10/2014,775000,1916
5/6/2014,561000,1916
4/23/2015,901000,1916
6/10/2014,420000,1916
4/2/2015,462000,1916
7/20/2014,767500,1916
6/11/2014,799000,1916
5/21/2014,210000,1916
11/26/2014,1.50E+06,1916
12/29/2014,2.50E+06,1916
3/12/2015,425000,1916
9/25/2014,477000,1916
10/20/2014,260000,1916
6/20/2014,547000,1916
2/17/2015,515000,1916
11/10/2014,700000,1916
11/7/2014,227000,1916
3/11/2015,370000,1916
2/23/2015,350000,1916
5/29/2014,300000,1916
3/17/2015,356000,1916
7/31/2014,445000,1916
11/25/2014,775000,1916
7/9/2014,1.47E+06,1916
3/24/2015,826600,1916
3/25/2015,1.90E+06,1916
11/3/2014,650000,1916
9/16/2014,588000,1916
4/7/2015,630000,1916
7/10/2014,569950,1916
4/24/2015,258000,1916
1/26/2015,432000,1916
8/14/2014,485000,1916
12/17/2014,578500,1916
3/13/2015,1.10E+06,1916
5/6/2015,775000,1916
4/8/2015,520000,1916
9/22/2014,443000,1916
8/28/2014,207100,1916
10/28/2014,484950,1916
10/22/2014,395000,1916
8/29/2014,505000,1916
8/13/2014,199400,1916
11/21/2014,410500,1916
11/12/2014,329000,1916
9/3/2014,597000,1916
3/2/2015,895000,1916
4/2/2015,610000,1916
4/23/2015,399950,1916
12/23/2014,312000,1916
12/11/2014,460000,1916
10/1/2014,705000,1916
8/19/2014,169000,1916
4/22/2015,510000,1916
7/2/2014,525000,1916
7/18/2014,689888,1916
8/1/2014,429000,1916
11/21/2014,725000,1916
3/24/2015,397950,1916
2/17/2015,257500,1916
4/20/2015,525000,1916
5/22/2014,677000,1916
6/27/2014,710000,1916
12/10/2014,125000,1916
4/29/2015,815000,1916
11/19/2014,290000,1916
8/4/2014,362500,1916
6/27/2014,735000,1916
5/8/2015,512500,1916
7/21/2014,207950,1917
8/6/2014,435000,1917
11/12/2014,650000,1917
4/22/2015,563000,1917
5/28/2014,599000,1917
7/6/2014,1.28E+06,1917
10/14/2014,896000,1917
3/13/2015,249000,1917
5/5/2015,550000,1917
3/11/2015,967000,1917
8/27/2014,720000,1917
4/21/2015,438000,1917
8/5/2014,360000,1917
5/28/2014,450000,1917
4/9/2015,142500,1917
12/2/2014,450000,1917
10/1/2014,346000,1917
9/10/2014,1.29E+06,1917
11/26/2014,900000,1917
6/2/2014,809000,1917
6/20/2014,511500,1917
10/15/2014,235000,1917
3/3/2015,340000,1917
5/5/2015,479500,1917
9/29/2014,455000,1917
6/9/2014,255000,1917
3/13/2015,560000,1917
6/5/2014,640000,1917
11/18/2014,250000,1917
9/15/2014,392000,1917
8/20/2014,165000,1917
9/10/2014,710500,1917
3/6/2015,605000,1917
3/13/2015,265000,1917
5/7/2014,485000,1917
3/11/2015,756100,1917
5/12/2014,947500,1917
10/1/2014,440000,1917
9/23/2014,335000,1917
9/16/2014,365000,1917
10/21/2014,442000,1917
3/27/2015,937750,1917
2/13/2015,312000,1917
4/20/2015,230000,1917
8/14/2014,875000,1917
4/5/2015,345000,1917
8/18/2014,417500,1917
6/20/2014,725000,1917
10/16/2014,495000,1917
4/24/2015,395350,1917
9/17/2014,599950,1917
9/22/2014,430000,1917
5/4/2015,450000,1917
8/26/2014,235000,1917
11/3/2014,316000,1917
5/28/2014,875000,1917
8/26/2014,480000,1918
4/22/2015,481000,1918
4/6/2015,315000,1918
7/7/2014,530000,1918
10/24/2014,405600,1918
7/2/2014,310000,1918
11/5/2014,409000,1918
5/22/2014,373500,1918
5/12/2015,385000,1918
2/2/2015,3.00E+06,1918
11/4/2014,295000,1918
4/17/2015,325000,1918
9/25/2014,439000,1918
3/18/2015,426000,1918
4/27/2015,400000,1918
5/27/2014,160000,1918
10/24/2014,525000,1918
1/6/2015,563000,1918
1/14/2015,400000,1918
1/5/2015,593500,1918
6/17/2014,458000,1918
8/14/2014,540000,1918
6/16/2014,690000,1918
7/26/2014,205000,1918
6/23/2014,495000,1918
8/7/2014,397500,1918
11/12/2014,395000,1918
4/3/2015,425000,1918
9/12/2014,500000,1918
4/9/2015,314200,1918
8/28/2014,286000,1918
10/29/2014,590000,1918
10/24/2014,320000,1918
3/26/2015,276000,1918
11/13/2014,284000,1918
10/28/2014,445000,1918
7/7/2014,295000,1918
6/25/2014,315000,1918
9/12/2014,477500,1918
5/3/2015,475000,1918
11/13/2014,250000,1918
3/13/2015,425000,1918
9/3/2014,310000,1918
8/21/2014,520000,1918
9/26/2014,425000,1918
10/21/2014,366000,1918
1/13/2015,190000,1918
4/23/2015,400000,1918
8/28/2014,255000,1918
4/14/2015,216500,1918
10/3/2014,540000,1918
7/28/2014,497000,1918
4/7/2015,632750,1918
1/30/2015,442000,1918
6/26/2014,1.15E+06,1918
1/23/2015,563225,1918
2/13/2015,467500,1918
9/4/2014,666000,1918
10/24/2014,250000,1918
7/31/2014,260000,1918
9/11/2014,290000,1918
5/20/2014,309000,1918
9/10/2014,431000,1918
7/29/2014,227000,1918
4/28/2015,2.41E+06,1918
9/26/2014,305000,1918
10/22/2014,677500,1918
12/12/2014,543000,1918
4/1/2015,553000,1918
10/23/2014,248000,1918
10/23/2014,310000,1918
12/19/2014,311000,1918
7/24/2014,409950,1918
11/25/2014,349950,1918
3/13/2015,850000,1918
2/9/2015,216000,1918
3/20/2015,810000,1918
4/8/2015,532000,1918
11/19/2014,195000,1918
4/8/2015,95000,1918
7/29/2014,1.00E+06,1918
5/28/2014,270000,1918
6/6/2014,160000,1918
10/14/2014,561000,1918
2/22/2015,467500,1918
5/14/2014,400000,1918
1/21/2015,290000,1918
4/27/2015,620000,1918
10/3/2014,260000,1918
5/12/2014,1.30E+06,1918
7/1/2014,1.57E+06,1918
12/26/2014,399000,1918
9/26/2014,1.22E+06,1918
10/27/2014,465000,1918
12/5/2014,400000,1918
9/29/2014,340000,1918
3/16/2015,376000,1918
5/8/2014,660000,1918
7/17/2014,226000,1918
10/20/2014,414950,1918
9/29/2014,416000,1918
7/9/2014,380000,1918
2/25/2015,340000,1918
2/25/2015,700000,1918
12/18/2014,623500,1918
3/26/2015,200000,1918
11/19/2014,770000,1918
7/2/2014,660500,1918
6/1/2014,250000,1918
1/15/2015,215000,1918
1/5/2015,570000,1918
3/13/2015,934000,1918
5/29/2014,83000,1918
5/7/2015,613000,1918
10/7/2014,340000,1918
9/9/2014,220000,1918
12/16/2014,575000,1918
6/18/2014,855000,1918
3/18/2015,555000,1918
4/8/2015,485000,1918
4/22/2015,642450,1919
5/1/2015,250000,1919
10/16/2014,610000,1919
6/20/2014,600000,1919
12/9/2014,337000,1919
3/11/2015,189950,1919
4/14/2015,950000,1919
7/8/2014,315000,1919
7/10/2014,725000,1919
6/23/2014,230000,1919
12/15/2014,499000,1919
12/31/2014,441000,1919
7/25/2014,456500,1919
8/12/2014,589000,1919
1/29/2015,625000,1919
7/7/2014,300000,1919
6/16/2014,825000,1919
9/4/2014,433500,1919
4/8/2015,649950,1919
3/26/2015,448000,1919
11/19/2014,249000,1919
7/16/2014,800000,1919
3/11/2015,540000,1919
6/4/2014,175000,1919
8/18/2014,990000,1919
8/5/2014,969000,1919
7/17/2014,1.00E+06,1919
8/4/2014,443500,1919
6/30/2014,441000,1919
8/22/2014,625000,1919
1/15/2015,658000,1919
12/9/2014,276000,1919
10/14/2014,441500,1919
2/24/2015,258305,1919
7/14/2014,850000,1919
4/28/2015,400000,1919
7/15/2014,1.30E+06,1919
7/11/2014,290000,1919
10/28/2014,340000,1919
8/13/2014,475000,1919
6/9/2014,417000,1919
4/21/2015,675000,1919
6/10/2014,516200,1919
7/30/2014,450000,1919
10/1/2014,539000,1919
8/7/2014,533000,1919
1/20/2015,520000,1919
2/13/2015,338000,1919
2/26/2015,690000,1919
3/17/2015,510000,1919
5/9/2014,742500,1919
5/20/2014,1.13E+06,1919
7/22/2014,336000,1919
7/24/2014,330000,1919
4/7/2015,310000,1919
4/2/2015,520000,1919
10/24/2014,675000,1919
6/30/2014,255000,1919
4/6/2015,348000,1919
5/15/2014,312500,1919
6/16/2014,460000,1919
6/13/2014,459950,1919
5/11/2015,870000,1919
5/30/2014,280000,1919
8/11/2014,925000,1919
5/6/2015,640500,1919
6/12/2014,656500,1919
7/2/2014,989000,1919
12/19/2014,375000,1919
3/19/2015,180000,1919
12/19/2014,651000,1919
4/12/2015,720000,1919
6/5/2014,335000,1919
10/1/2014,636100,1919
5/29/2014,367500,1919
5/23/2014,552000,1919
11/12/2014,476800,1919
4/29/2015,475000,1919
6/6/2014,739000,1919
10/13/2014,360000,1919
5/23/2014,462000,1919
8/25/2014,267000,1919
3/4/2015,818900,1919
5/5/2015,1.12E+06,1919
4/16/2015,165000,1919
7/29/2014,707000,1919
5/12/2014,615000,1919
3/17/2015,246000,1919
11/11/2014,423000,1920
7/17/2014,464000,1920
2/12/2015,339000,1920
3/10/2015,420000,1920
3/23/2015,700000,1920
12/2/2014,210000,1920
9/17/2014,199950,1920
7/2/2014,512031,1920
7/17/2014,805000,1920
8/19/2014,450000,1920
4/14/2015,260000,1920
2/26/2015,470000,1920
3/27/2015,700000,1920
6/2/2014,405000,1920
11/14/2014,180000,1920
11/25/2014,283000,1920
8/27/2014,278000,1920
9/22/2014,890000,1920
4/7/2015,255000,1920
7/7/2014,555000,1920
2/25/2015,262000,1920
6/2/2014,629000,1920
9/12/2014,690000,1920
8/7/2014,435000,1920
12/29/2014,230000,1920
5/4/2015,215000,1920
9/26/2014,525000,1920
10/1/2014,162500,1920
9/25/2014,343000,1920
5/6/2015,860000,1920
7/23/2014,690000,1920
4/30/2015,750000,1920
10/2/2014,425000,1920
9/8/2014,590000,1920
7/29/2014,360000,1920
6/24/2014,485000,1920
12/8/2014,180000,1920
4/7/2015,880000,1920
7/1/2014,1.01E+06,1920
7/9/2014,215000,1920
5/2/2014,698000,1920
8/19/2014,860000,1920
10/17/2014,842000,1920
11/12/2014,300000,1920
7/8/2014,410000,1920
10/27/2014,535000,1920
2/10/2015,250000,1920
10/13/2014,645000,1920
11/18/2014,456700,1920
1/16/2015,200000,1920
10/16/2014,310000,1920
5/7/2014,599000,1920
11/18/2014,594000,1920
5/7/2015,750000,1920
1/7/2015,390000,1920
6/4/2014,519000,1920
3/27/2015,680000,1920
11/14/2014,490000,1920
4/29/2015,229000,1920
6/28/2014,585000,1920
7/30/2014,375950,1920
9/24/2014,575000,1920
7/10/2014,749000,1920
9/15/2014,110000,1920
9/5/2014,950000,1920
9/19/2014,435000,1920
8/15/2014,785000,1920
5/7/2014,265000,1920
10/17/2014,775000,1920
6/30/2014,850000,1920
7/25/2014,152000,1920
12/18/2014,825000,1920
10/20/2014,250000,1920
5/28/2014,355000,1920
4/6/2015,590000,1920
5/16/2014,540000,1920
12/15/2014,730000,1920
10/10/2014,696950,1920
12/9/2014,255000,1920
9/25/2014,175000,1920
3/23/2015,254500,1920
10/3/2014,765000,1920
2/10/2015,447000,1920
3/16/2015,747000,1920
8/19/2014,250000,1920
11/18/2014,505000,1920
9/3/2014,265000,1920
11/6/2014,160000,1920
3/9/2015,635000,1920
7/10/2014,379000,1920
11/13/2014,572000,1920
1/22/2015,535000,1920
12/20/2014,229000,1920
9/10/2014,374000,1920
5/20/2014,395000,1920
6/13/2014,171000,1920
7/17/2014,375000,1920
5/11/2015,245000,1920
12/5/2014,189000,1921
5/2/2014,2.38E+06,1921
7/29/2014,865000,1921
12/22/2014,1.88E+06,1921
5/14/2014,546000,1921
5/27/2014,1.05E+06,1921
9/24/2014,470450,1921
9/3/2014,549000,1921
9/12/2014,340000,1921
3/26/2015,537000,1921
11/17/2014,409500,1921
12/15/2014,975000,1921
6/11/2014,527000,1921
11/18/2014,810000,1921
2/26/2015,830000,1921
9/5/2014,665000,1921
10/7/2014,526000,1921
12/11/2014,245000,1921
6/26/2014,725000,1921
3/13/2015,775000,1921
3/21/2015,475000,1921
8/18/2014,469000,1921
6/19/2014,350000,1921
11/13/2014,720000,1921
12/23/2014,565000,1921
5/19/2014,885000,1921
11/15/2014,842500,1921
4/11/2015,850000,1921
3/23/2015,393000,1921
1/23/2015,509990,1921
12/9/2014,685000,1921
7/14/2014,605000,1921
9/24/2014,825000,1921
4/21/2015,600000,1921
11/18/2014,345000,1921
5/15/2014,585000,1921
2/25/2015,319950,1921
10/10/2014,212000,1921
4/21/2015,425000,1921
10/17/2014,400000,1921
8/22/2014,780000,1921
2/10/2015,305000,1921
5/7/2014,475000,1921
3/30/2015,503000,1921
11/10/2014,234000,1921
7/8/2014,458400,1921
11/10/2014,1.20E+06,1921
12/11/2014,730000,1921
3/24/2015,738000,1921
5/16/2014,620000,1921
5/29/2014,635200,1921
5/20/2014,700000,1921
7/21/2014,502000,1921
11/4/2014,151100,1921
4/21/2015,251000,1921
4/2/2015,1.27E+06,1921
8/26/2014,425000,1921
9/30/2014,469950,1921
5/10/2014,875000,1921
3/10/2015,410000,1921
9/24/2014,597000,1921
10/29/2014,815000,1921
7/25/2014,540000,1921
9/30/2014,310000,1921
9/18/2014,345000,1921
5/28/2014,635000,1921
6/3/2014,253000,1921
7/28/2014,950000,1921
6/13/2014,385000,1921
5/27/2014,535000,1921
2/18/2015,325000,1921
2/25/2015,642000,1921
6/18/2014,206000,1921
3/20/2015,791000,1921
7/1/2014,581000,1921
8/15/2014,607000,1921
10/28/2014,685000,1922
9/5/2014,232000,1922
3/11/2015,240500,1922
9/5/2014,740000,1922
7/22/2014,1.00E+06,1922
8/4/2014,553500,1922
9/9/2014,429000,1922
8/26/2014,420000,1922
1/7/2015,550000,1922
10/29/2014,2.25E+06,1922
7/29/2014,605000,1922
8/26/2014,800000,1922
8/26/2014,440000,1922
7/28/2014,585000,1922
10/6/2014,550000,1922
7/11/2014,385000,1922
5/8/2014,134000,1922
4/27/2015,700000,1922
3/5/2015,900000,1922
9/22/2014,691000,1922
5/1/2015,1.19E+06,1922
11/25/2014,562000,1922
3/4/2015,2.48E+06,1922
7/21/2014,425000,1922
7/10/2014,880000,1922
3/6/2015,595000,1922
4/17/2015,364000,1922
5/9/2014,275000,1922
12/24/2014,700000,1922
3/18/2015,352000,1922
11/13/2014,270000,1922
6/27/2014,260000,1922
1/6/2015,430000,1922
5/13/2014,591000,1922
5/22/2014,361000,1922
8/5/2014,250000,1922
3/5/2015,1.03E+06,1922
8/26/2014,174000,1922
9/4/2014,170000,1922
10/10/2014,760000,1922
5/5/2015,655100,1922
2/12/2015,542000,1922
7/25/2014,875000,1922
1/23/2015,625000,1922
6/11/2014,1.09E+06,1922
2/6/2015,259000,1922
9/2/2014,749500,1922
11/21/2014,212644,1922
7/1/2014,695000,1922
12/1/2014,660000,1922
2/17/2015,547000,1922
8/26/2014,430000,1922
7/2/2014,690000,1922
3/26/2015,388000,1922
2/19/2015,877500,1922
5/7/2014,492000,1922
9/11/2014,420000,1922
4/23/2015,1.08E+06,1922
8/26/2014,126000,1922
8/22/2014,400000,1922
3/1/2015,624000,1922
6/26/2014,638000,1922
4/2/2015,200000,1922
5/12/2014,505000,1922
12/23/2014,515000,1922
5/22/2014,180000,1922
12/24/2014,310000,1922
10/21/2014,247200,1922
6/4/2014,375000,1922
11/25/2014,675000,1922
11/20/2014,690000,1922
12/5/2014,500000,1922
7/2/2014,575000,1922
6/12/2014,280000,1922
4/6/2015,425000,1922
4/5/2015,630000,1922
12/16/2014,265000,1922
4/17/2015,515000,1922
11/4/2014,952000,1922
4/25/2015,530000,1922
8/26/2014,745000,1922
5/5/2015,225000,1922
9/22/2014,715000,1922
8/6/2014,257000,1922
9/5/2014,1.50E+06,1922
12/23/2014,575000,1922
5/12/2015,275000,1922
12/11/2014,305000,1922
5/4/2015,402000,1922
5/20/2014,372500,1922
6/24/2014,350000,1922
7/12/2014,492000,1922
8/21/2014,452000,1922
12/8/2014,611000,1922
8/5/2014,400000,1922
4/15/2015,420000,1923
1/15/2015,280000,1923
11/10/2014,1.01E+06,1923
10/29/2014,880000,1923
2/5/2015,1.18E+06,1923
10/1/2014,627500,1923
7/7/2014,870000,1923
9/19/2014,595000,1923
3/12/2015,220000,1923
8/29/2014,438000,1923
5/28/2014,740000,1923
12/11/2014,395000,1923
5/20/2014,710000,1923
9/10/2014,390000,1923
2/5/2015,276000,1923
4/21/2015,695000,1923
6/6/2014,475000,1923
5/4/2015,880000,1923
4/1/2015,355000,1923
6/4/2014,759600,1923
3/4/2015,400800,1923
6/14/2014,496752,1923
3/11/2015,790000,1923
4/6/2015,570000,1923
7/16/2014,475000,1923
5/23/2014,449950,1923
6/16/2014,415000,1923
9/30/2014,525000,1923
10/9/2014,255000,1923
6/10/2014,1.24E+06,1923
7/11/2014,194900,1923
7/16/2014,450000,1923
9/8/2014,539000,1923
5/2/2014,750000,1923
10/10/2014,244500,1923
5/12/2015,301000,1923
9/15/2014,560000,1923
1/29/2015,340500,1923
8/5/2014,1.45E+06,1923
4/16/2015,604000,1923
10/3/2014,275000,1923
10/2/2014,485000,1923
5/8/2014,235000,1923
3/12/2015,490000,1923
10/20/2014,511000,1923
11/7/2014,440000,1923
11/19/2014,269000,1923
10/31/2014,655000,1923
12/16/2014,422500,1923
12/16/2014,393000,1923
5/13/2014,2.56E+06,1923
10/27/2014,355000,1923
5/22/2014,850000,1923
8/5/2014,299000,1923
7/21/2014,677915,1923
3/12/2015,394000,1923
3/19/2015,1.25E+06,1923
7/3/2014,220000,1923
11/24/2014,350000,1923
5/4/2015,698000,1923
3/9/2015,620000,1923
7/15/2014,390000,1923
3/26/2015,925000,1923
9/19/2014,825000,1923
7/30/2014,275000,1923
4/14/2015,1.81E+06,1923
9/29/2014,255000,1923
12/10/2014,1.08E+06,1923
11/4/2014,380000,1923
8/22/2014,185000,1923
3/18/2015,460000,1923
7/2/2014,545000,1923
5/14/2014,607500,1923
12/23/2014,520000,1923
7/1/2014,276000,1923
10/17/2014,500000,1923
9/11/2014,335000,1923
4/28/2015,520000,1923
1/7/2015,988000,1923
8/8/2014,407500,1923
12/8/2014,600000,1923
6/5/2014,886000,1923
9/2/2014,2.95E+06,1923
7/14/2014,550000,1923
11/4/2014,445000,1924
4/8/2015,640000,1924
5/27/2014,529000,1924
4/9/2015,1.12E+06,1924
1/27/2015,188000,1924
9/12/2014,720000,1924
5/13/2015,453500,1924
1/7/2015,406000,1924
8/26/2014,459000,1924
5/6/2014,469000,1924
8/28/2014,577000,1924
9/30/2014,463500,1924
5/5/2015,695000,1924
6/25/2014,381500,1924
3/27/2015,595000,1924
3/23/2015,545000,1924
5/5/2015,600000,1924
7/25/2014,675000,1924
5/24/2014,479000,1924
7/23/2014,991700,1924
7/28/2014,524000,1924
3/13/2015,660000,1924
7/23/2014,256000,1924
11/20/2014,805000,1924
12/9/2014,495800,1924
4/3/2015,548500,1924
7/8/2014,480000,1924
5/1/2015,432000,1924
6/3/2014,430000,1924
10/30/2014,579100,1924
6/29/2014,530000,1924
5/6/2014,475000,1924
5/19/2014,413500,1924
4/27/2015,616000,1924
4/16/2015,599000,1924
2/17/2015,532500,1924
10/23/2014,385000,1924
8/6/2014,300000,1924
6/24/2014,615000,1924
11/13/2014,637800,1924
2/23/2015,775000,1924
8/19/2014,595000,1924
1/26/2015,170000,1924
2/18/2015,450000,1924
10/20/2014,780000,1924
5/14/2014,525000,1924
12/2/2014,382000,1924
6/25/2014,575000,1924
9/17/2014,470000,1924
6/5/2014,546000,1924
7/28/2014,665000,1924
4/30/2015,528000,1924
5/23/2014,595000,1924
11/7/2014,295000,1924
5/12/2015,550000,1924
12/29/2014,550000,1924
6/10/2014,315000,1924
9/30/2014,520000,1924
8/13/2014,480000,1924
11/6/2014,193000,1924
8/21/2014,911100,1924
1/26/2015,380000,1924
11/19/2014,1.05E+06,1924
8/26/2014,348140,1924
5/24/2014,501000,1924
7/22/2014,780000,1924
8/20/2014,840000,1924
3/3/2015,420000,1924
10/7/2014,297000,1924
8/14/2014,330000,1924
7/1/2014,1.70E+06,1924
5/5/2014,657100,1924
10/23/2014,447000,1924
6/23/2014,525000,1924
11/26/2014,525000,1924
11/11/2014,550000,1924
7/25/2014,1.30E+06,1924
10/23/2014,385000,1924
4/11/2015,885000,1924
10/1/2014,570000,1924
8/22/2014,733000,1924
7/24/2014,780000,1924
7/17/2014,695000,1924
7/16/2014,626000,1924
1/29/2015,429000,1924
7/10/2014,675000,1924
4/8/2015,1.65E+06,1924
6/25/2014,1.14E+06,1924
7/2/2014,860000,1924
10/27/2014,289000,1924
9/17/2014,600000,1924
4/10/2015,229950,1924
5/4/2015,712000,1924
10/7/2014,392800,1924
3/29/2015,667750,1924
7/14/2014,385000,1924
4/2/2015,724950,1924
12/8/2014,650000,1924
1/27/2015,600000,1924
10/20/2014,192500,1924
7/9/2014,550000,1924
8/30/2014,642000,1924
8/20/2014,319000,1924
6/26/2014,290000,1924
4/8/2015,1.20E+06,1924
4/28/2015,800000,1924
12/15/2014,1.00E+06,1924
5/27/2015,1.31E+06,1924
12/20/2014,255000,1924
11/4/2014,239000,1924
6/23/2014,569000,1924
11/24/2014,457000,1924
5/29/2014,475300,1924
5/15/2014,465000,1924
5/28/2014,840000,1924
9/9/2014,180000,1924
1/16/2015,447500,1924
9/16/2014,425000,1924
5/23/2014,498000,1924
7/7/2014,570000,1924
9/11/2014,552000,1924
5/4/2015,351000,1924
7/15/2014,305000,1924
9/25/2014,500000,1924
6/26/2014,365000,1924
9/10/2014,415000,1924
3/27/2015,208000,1924
8/12/2014,822500,1924
10/21/2014,410000,1924
10/28/2014,397380,1924
9/5/2014,863000,1924
12/15/2014,625000,1924
3/27/2015,450000,1924
4/7/2015,1.00E+06,1924
11/21/2014,481000,1924
6/26/2014,471000,1924
11/12/2014,399000,1924
10/1/2014,478000,1924
9/10/2014,525000,1924
11/20/2014,317625,1925
11/14/2014,940000,1925
5/11/2015,535000,1925
6/27/2014,665000,1925
4/14/2015,470000,1925
1/27/2015,455000,1925
